2024-10-21 22:16 WARNING: Training start!! Learning rate=0.0001 seg_w=1.0 rec_w=0.01 KL_w=0.0001 con_w=0.0001
2024-10-22 01:57 INFO: 2024-10-21 22:16:03 EPOCH=76 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.58 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.58 val_contras_loss=0.90 val_dice=0.83
2024-10-22 02:00 INFO: 2024-10-21 22:16:03 EPOCH=77 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.59 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.59 val_contras_loss=0.90 val_dice=0.83
2024-10-22 02:03 INFO: 2024-10-21 22:16:03 EPOCH=78 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.60 train_contras_loss=0.90 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.60 val_contras_loss=0.90 val_dice=0.84
2024-10-22 02:06 INFO: 2024-10-21 22:16:03 EPOCH=79 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.61 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.62 val_contras_loss=0.89 val_dice=0.83
2024-10-22 02:09 INFO: 2024-10-21 22:16:03 EPOCH=80 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.62 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.19 val_recon_loss=0.01 val_KL_loss=0.63 val_contras_loss=0.89 val_dice=0.84
2024-10-22 02:12 INFO: 2024-10-21 22:16:03 EPOCH=81 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.63 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.64 val_contras_loss=0.89 val_dice=0.84
2024-10-22 02:15 INFO: 2024-10-21 22:16:03 EPOCH=82 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.64 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.66 val_contras_loss=0.89 val_dice=0.83
2024-10-22 02:17 INFO: 2024-10-21 22:16:03 EPOCH=83 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.66 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.66 val_contras_loss=0.89 val_dice=0.84
2024-10-22 02:20 INFO: 2024-10-21 22:16:03 EPOCH=84 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.67 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.22 val_recon_loss=0.01 val_KL_loss=0.67 val_contras_loss=0.89 val_dice=0.82
2024-10-22 02:23 INFO: 2024-10-21 22:16:03 EPOCH=85 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.68 train_contras_loss=0.89 train_dice=0.97 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.68 val_contras_loss=0.89 val_dice=0.84
2024-10-22 02:26 INFO: 2024-10-21 22:16:03 EPOCH=86 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.69 train_contras_loss=0.89 train_dice=0.98 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.69 val_contras_loss=0.89 val_dice=0.83
2024-10-22 02:29 INFO: 2024-10-21 22:16:03 EPOCH=87 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.70 train_contras_loss=0.89 train_dice=0.98 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.71 val_contras_loss=0.89 val_dice=0.83
2024-10-22 02:32 INFO: 2024-10-21 22:16:03 EPOCH=88 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.71 train_contras_loss=0.89 train_dice=0.98 val_seg_loss=0.22 val_recon_loss=0.01 val_KL_loss=0.71 val_contras_loss=0.89 val_dice=0.83
2024-10-22 02:35 INFO: 2024-10-21 22:16:03 EPOCH=89 train_seg_loss=0.02 train_recon_loss=0.01 train_KL_loss=0.72 train_contras_loss=0.89 train_dice=0.98 val_seg_loss=0.20 val_recon_loss=0.01 val_KL_loss=0.72 val_contras_loss=0.89 val_dice=0.84
